"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","승려수","신도수","창립연대","유래연혁","지정취소","지정취소일자","지정취소사유","전통사찰명",
"306","전통사찰","03_07_11_P","6470000","5130000-004","1988-07-21","","01","영업/정상","BBBB","","","","","","0538511868","","","경상북도 경산시 와촌면 대한리 587","경상북도 경산시 와촌면 갓바위로 699, .동 (선본사)","","선본사","2021-12-15 09:51:01","U","2021-12-17 02:40:00","","356783.048493786","277744.189564096","0","350","신라초기","신라 불교가 국가적으로 공인된 것은 527년(법흥왕 14)의 일이지만 이보다 앞서 불교는 이미 민간에 유포되어 있었다. 즉 일선군(一善郡)에 사는 모례(毛禮, 또는 毛綠)라는 사람이 공인 이전부터 불교를 신앙하고 있었고, 고구려에서 온 묵호자(墨胡子)와 아도(阿道)화상도 이곳에 머물며 포교 활동을 펼쳤다고 한다.  신라 불교의 초전(初傳)이 이루어졌던 일선군이 바로 오늘날 팔공산 아래에 있는 경북 선산군이다. 아도가 머물렀던 모례의 집은 후일에 도리사(桃李寺)가 되어 지금도 신라불교의 초기 역사를 간직하고 있다. 이처럼 한국 불교사에 있어서 중요한 의미를 지니는 팔공산에는 이후 많은 승려가 주석(住錫)하고 사찰이 자리잡으면서 명실공히 신라불교의 생생한 역사가 전개되었다","A","","","선본사",
"307","전통사찰","03_07_11_P","6470000","5130000-006","1988-07-21","","01","영업/정상","BBBB","","","","","","0548526561","","","경상북도 경산시 하양읍 사기리 150","경상북도 경산시 하양읍 환성로 392-30","","환성사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","359265.282849884","272096.503120594","","600","835","","A","","","환성사",
"308","전통사찰","03_07_11_P","6470000","5130000-007","1988-07-21","","01","영업/정상","BBBB","","","","","","0548522271","","","경상북도 경산시 자인면 북사리 226 - 1","경상북도 경산시 자인면 북사안길 18","","제석사","2018-09-20 21:54:04","U","2018-09-20 23:59:59","","364520.626111011","259484.983531054","","700","","","A","","","제석사",
"309","전통사찰","03_07_11_P","6470000","5130000-008","1988-07-21","","01","영업/정상","BBBB","","","","","","0548521919","","","경상북도 경산시 용성면 용전리 118 - 2","경상북도 경산시 용성면 용전1길 60","","반룡사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","374383.226838889","254208.673653044","","200","661","","A","","","반룡사",
"310","전통사찰","03_07_11_P","6470000","5130000-009","1988-07-21","","01","영업/정상","BBBB","","","","","","0538129933","","","경상북도 경산시 남천면 산전리 806","경상북도 경산시 남천면 모골길 196-55","","경흥사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","354161.83889456","253810.275614159","","600","659","","A","","","경흥사",
"311","전통사찰","03_07_11_P","6470000","5130000-010","1988-10-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 경산시 삼북동 61","경상북도 경산시 장산로26길 20 (삼북동)","","보문사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","357125.2244864","258810.779740267","","","","","A","","","보문사",
"312","전통사찰","03_07_11_P","6470000","5130000-011","1988-10-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 경산시 와촌면 대동리 산 30-1","경상북도 경산시 와촌면 갓바위로 216-111","","천성암","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","360085.387870842","276995.357428325","","","","","A","","","천성암",
"313","전통사찰","03_07_11_P","6470000","5140000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0543831161","","","경상북도 군위군 고로면 화북리 612","경상북도 군위군 고로면 삼국유사로 250","","인각사","2017-12-14 16:29:38","I","2018-08-31 23:59:59","","360110.45228975","293388.965723824","","700","642","","A","","","인각사",
"314","전통사찰","03_07_11_P","6470000","5140000-002","1988-07-21","","01","영업/정상","BBBB","","","","","","0543832898","","","경상북도 군위군 군위읍 상곡리 280","경상북도 군위군 군위읍 상곡길 233","","지보사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","343924.805331481","307534.421677592","","500","","","A","","","지보사",
"315","전통사찰","03_07_11_P","6470000","5140000-003","1988-07-21","","01","영업/정상","BBBB","","","","","","0543824618","","","경상북도 군위군 소보면 달산리 773","경상북도 군위군 소보면 달산3길 215","","법주사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","329214.980627228","308960.369440621","","400","480","","A","","","법주사",
"316","전통사찰","03_07_11_P","6470000","5140000-004","1988-07-21","","01","영업/정상","BBBB","","","","","","0543835989","","","경상북도 군위군 고로면 낙전리 674","경상북도 군위군 고로면 현리낙전길 836-144","","압곡사","2021-06-02 10:48:40","U","2021-06-04 02:40:00","","362959.45510659","300317.199742877","","17","677","","A","","","압곡사",
"317","전통사찰","03_07_11_P","6470000","5140000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","0543837495","","","경상북도 군위군 의흥면 지호리 465","경상북도 군위군 의흥면 지호2길 202","","수태사","2021-06-01 09:20:07","U","2021-06-03 02:40:00","","360346.75030806","299642.074377925","","130","681","","A","","","수태사",
"318","전통사찰","03_07_11_P","6470000","5140000-006","1988-07-21","","01","영업/정상","BBBB","","","","","","0543823698","","","경상북도 군위군 우보면 달산리 1690","경상북도 군위군 우보면 고산길 262","","신흥암","2021-05-10 19:15:47","U","2021-05-12 02:40:00","","346482.255051091","295631.242766157","","300","661","","A","","","신흥암",
"319","전통사찰","03_07_11_P","6470000","5150000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0548332324","","","경상북도 의성군 단촌면 구계리 116","경상북도 의성군 단촌면 고운사길 415","","고운사","2020-11-13 14:01:53","U","2020-11-15 02:40:00","","356814.909849604","330043.049737578","","","","","A","","","고운사",
"320","전통사찰","03_07_11_P","6470000","6470000-003","2009-03-18","","01","영업/정상","BBBB","","","","","","0548558226","","","경상북도 안동시 도산면 운곡리 60","경상북도 안동시 도산면 용수길 284-9","","용수사","2013-12-31 16:34:02","I","2018-08-31 23:59:59","","361631.36892104","365073.199077718","5","2200","1146","","","","","용수사",
"321","전통사찰","03_07_11_P","6470000","6470000-004","1988-07-21","","01","영업/정상","BBBB","","","","","","","","","경상북도 경산시 와촌면 강학리 5","경상북도 경산시 와촌면 불굴사길 205","","불굴사","2022-02-28 17:08:28","U","2022-03-02 02:40:00","","360445.339508283","273102.093465458","0","1000","690","신라가 삼국을 통일하는데 큰 기여를 한 인물인 김유신은 화랑시절부터 두각을 나타내 그들 사이에서도 존경을 받는 인물이었다. 그가 79세의 나이로 세상을 떠날 때까지 가장 큰 업적인 삼국의 통일은 그가 화랑시절 부처님 전에 세웠던 그의 원 때문이었다. 화랑시절, 산천과 사찰을 주유하며 그가 배우고 익혔던 지혜와 무예는 훗날 그의 원을 이룩하는 초석이 되었던 것이다. 때때로 그의 화랑시절 수학의 흔적이 도처에 남아있지만 팔공산에도 삼국통일의 원을 세우고 수학한 흔적이 생생하다. 
팔공산 불굴사는 원효스님이 창건했지만 김유신의 화랑시절 수도처이기도 했다. 바로 여기에서 김유신은 17세 때 삼국통일에 대한 원을 간절히 세워 신인(神人)으로부터 그 비법을 전수받았던 곳이기 때문이다. 그 비법이 무언지 전해오는 바는 없으나 70세까지 피비린내 나는 전장을 오가며 삼국통일의 위업을 달성했으니 영험도 보통 영험이 아닌 셈이다. 
팔공산 불굴사는 단지 이러한 김유신과의 인연뿐 만 아니라 적멸보궁에 모셔진 부처님진신사리탑을 비롯해 보물 제429호 불굴사 3층석탑, 어느 노스님의 꿈 속에 현몽해 땅 속에서 출토된 석조약사여래입상, 영험 많은 홍주암 독성전과 석굴기도처 등 불굴사에는 갖가지 유형적인 문화유산도 함께 지니고 있다","A","","","불굴사",
"322","전통사찰","03_07_11_P","6470000","6470000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","","","","경상북도 포항시 남구 동해면 금광리 64 - 1","경상북도 포항시 남구 동해면 조항산길9번길 75","","몽운사","2018-03-08 10:17:25","I","2018-08-31 23:59:59","","421964.322789126","277617.989841231","","","1935","종단변경 이력(법화종-무소속-대한불교삼보조계종)","A","","","몽운사",
"323","전통사찰","03_07_11_P","6470000","6470000-006","2016-01-14","","01","영업/정상","BBBB","","","","","","0547441689","","","","경상북도 경주시 양북면 기림로 101-5","","골굴사","2016-01-14 00:00:00","I","2018-08-31 23:59:59","","417390.232558117","258595.865073732","4","2800","신라시대","","","","","골굴사",
"324","전통사찰","03_07_11_P","6470000","6470000-007","2016-01-14","","01","영업/정상","BBBB","","","","","","0544341133","","","경상북도 김천시 교동 2","","","구화사","2016-01-14 00:00:00","I","2018-08-31 23:59:59","","299716.883883481","295244.692925526","2","500","조선시대","","","","","구화사",
"325","전통사찰","03_07_11_P","6470000","5210000-003","1988-07-21","","01","영업/정상","BBBB","","","","","","0549329447","","","경상북도 성주군 월항면 대산리 56","경상북도 성주군 월항면 대산1길 234","","감응사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","320177.950516816","271302.015079774","","1000","802","","A","","","감응사",
"326","전통사찰","03_07_11_P","6470000","5210000-004","2006-01-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 성주군 수륜면 백운리 산 65 - 1","경상북도 성주군 수륜면 가야산식물원길 17-56","","심원사","2017-07-10 00:00:00","I","2018-08-31 23:59:59","","302594.542175969","256194.259118878","","","","","A","","","심원사",
"327","전통사찰","03_07_11_P","6470000","5210000-005","1988-07-21","","01","영업/정상","BBBB","","","","","","","","","경상북도 성주군 성주읍 경산리 105","경상북도 성주군 성주읍 성주읍5길 24-35","","임정사","2017-07-10 00:00:00","I","2018-08-31 23:59:59","","315962.861588371","269781.717205007","","","","","A","","","임정사",
"328","전통사찰","03_07_11_P","6470000","5220000-001","1988-10-12","","01","영업/정상","BBBB","","","","","","0549767891","","","경상북도 칠곡군 동명면 구덕리 20 - 5","경상북도 칠곡군 동명면 한티로 256","","도덕암","2020-09-04 11:26:05","U","2020-09-06 02:40:00","","343197.148867279","276879.444713952","","","360","","A","","","도덕암",
"329","전통사찰","03_07_11_P","6470000","5220000-002","1988-07-21","","01","영업/정상","BBBB","","","","","","0549768116","","","경상북도 칠곡군 동명면 구덕리 91 - 6","경상북도 칠곡군 동명면 송림길 73","","송림사","2021-06-14 09:10:44","U","2021-06-16 02:40:00","","342192.594639486","276901.567749219","","","신라시대","","A","","","송림사",
"330","전통사찰","03_07_11_P","6470000","5220000-003","1988-10-12","","01","영업/정상","BBBB","","","","","","0549717561","","","경상북도 칠곡군 가산면 금화리 274","경상북도 칠곡군 가산면 금화길 107","","금곡사","2013-12-31 16:44:51","I","2018-08-31 23:59:59","","340288.773984627","286195.472598646","","","803","","A","","","금곡사",
"331","전통사찰","03_07_11_P","6470000","5220000-004","1988-10-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 칠곡군 북삼읍 숭오리 919","경상북도 칠곡군 북삼읍 금오동천로 84","","영명사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","317213.637303366","285573.361631503","","","","","A","","","영명사",
"332","전통사찰","03_07_11_P","6470000","5220000-005","1988-10-12","","01","영업/정상","BBBB","","","","","","","","","경상북도 칠곡군 가산면 가산리 242","경상북도 칠곡군 가산면 가산로1길 272-59","","대둔사","2018-10-25 20:44:50","U","2018-10-27 02:36:11","","342211.399437184","285405.702607229","","","","","A","","","대둔사",
"333","전통사찰","03_07_11_P","6470000","5220000-006","1996-09-06","","01","영업/정상","BBBB","","","","","","","","","경상북도 칠곡군 북삼읍 숭오리 1446","경상북도 칠곡군 북삼읍 금오동천로 84","","선봉사","2017-07-04 00:00:00","I","2018-08-31 23:59:59","","317213.637303366","285573.361631503","","","","","A","","","선봉사",
"334","전통사찰","03_07_11_P","6470000","5020000-001","1988-07-21","","01","영업/정상","BBBB","","","","","","0542922083","","","경상북도 포항시 남구 오천읍 항사리 34","경상북도 포항시 남구 오천읍 오어로 1","","오어사","2018-08-07 13:50:05","I","2018-08-31 23:59:59","","413730.905542135","272153.300092935","","","","","A","","","오어사",
"335","전통사찰","03_07_11_P","6470000","5020000-002","1988-07-21","","01","영업/정상","BBBB","","","","","","0542621117","","","경상북도 포항시 북구 송라면 중산리 622","경상북도 포항시 북구 송라면 보경로 523","","보경사","2014-02-07 09:20:40","I","2018-08-31 23:59:59","","408273.342109916","308216.367906552","","2500","602","602년 진나라에서 유학하고 돌아온 신라 지명법사가 진평왕에게 동해안 명산에서 명당을 찾아 자신이 진나라의 도인에게 받은 팔명보경을 묻고 그 위에 불당을 세우면 왜구의 침입을 막고, 이웃 나라의 침입도 받지 않으며 삼국을 통일할 것이라고 하였다. 이에 진평왕이 지명법사와 함께 내연산 아래에 있는 큰 못에 팔면보경을 묻고 못을 메워 금당을 건립하고 보경사라고 했다. 
경내에는 보경사원진국사비(보물 252)와 보경사부도(보물 430)가 있으며 조선 숙종의 친필 각판 및 5층석탑 등이 있다 
[네이버 지식백과] 보경사 [寶鏡寺] (두산백과, 두산백과)","A","","","보경사",
